States,Agegrp,Month,Deaths
Pennsylvania,25-34 years,8/1/2019,226
Pennsylvania,25-34 years,9/1/2019,228
Pennsylvania,25-34 years,10/1/2019,230
Pennsylvania,25-34 years,11/1/2019,225
Pennsylvania,25-34 years,12/1/2019,237
Pennsylvania,25-34 years,1/1/2020,240
Pennsylvania,25-34 years,2/1/2020,192
Pennsylvania,25-34 years,3/1/2020,215
Pennsylvania,25-34 years,4/1/2020,264
Pennsylvania,25-34 years,5/1/2020,263
Pennsylvania,25-34 years,6/1/2020,293
Pennsylvania,25-34 years,7/1/2020,286
Pennsylvania,25-34 years,8/1/2020,256
Pennsylvania,25-34 years,9/1/2020,266
Pennsylvania,25-34 years,10/1/2020,245
Pennsylvania,25-34 years,11/1/2020,237
Pennsylvania,25-34 years,12/1/2020,255
Pennsylvania,25-34 years,1/1/2021,245
Pennsylvania,25-34 years,2/1/2021,229
Pennsylvania,25-34 years,3/1/2021,263
Pennsylvania,25-34 years,4/1/2021,228
Pennsylvania,25-34 years,5/1/2021,276
Pennsylvania,25-34 years,6/1/2021,245
Pennsylvania,25-34 years,7/1/2021,256
Pennsylvania,25-34 years,8/1/2021,285
Pennsylvania,25-34 years,9/1/2021,276
Pennsylvania,25-34 years,10/1/2021,272
Pennsylvania,25-34 years,11/1/2021,252
Pennsylvania,25-34 years,12/1/2021,281
Pennsylvania,35-44 years,1/1/2018,244
Pennsylvania,35-44 years,2/1/2018,221
Pennsylvania,35-44 years,3/1/2018,288
Pennsylvania,35-44 years,4/1/2018,302
Pennsylvania,35-44 years,5/1/2018,285
Pennsylvania,35-44 years,6/1/2018,279
Pennsylvania,35-44 years,7/1/2018,304
Pennsylvania,35-44 years,8/1/2018,273
Pennsylvania,35-44 years,9/1/2018,285
Pennsylvania,35-44 years,10/1/2018,287
Pennsylvania,35-44 years,11/1/2018,258
Pennsylvania,35-44 years,12/1/2018,259
Pennsylvania,35-44 years,1/1/2019,277
Pennsylvania,35-44 years,2/1/2019,239
Pennsylvania,35-44 years,3/1/2019,254
Pennsylvania,35-44 years,4/1/2019,281
Pennsylvania,35-44 years,5/1/2019,301
Pennsylvania,35-44 years,6/1/2019,272
Pennsylvania,35-44 years,7/1/2019,308
Pennsylvania,35-44 years,8/1/2019,271
Pennsylvania,35-44 years,9/1/2019,275
Pennsylvania,35-44 years,10/1/2019,255
Pennsylvania,35-44 years,11/1/2019,287
Pennsylvania,35-44 years,12/1/2019,298
Pennsylvania,35-44 years,1/1/2020,302
Pennsylvania,35-44 years,2/1/2020,274
Pennsylvania,35-44 years,3/1/2020,317
Pennsylvania,35-44 years,4/1/2020,326
Pennsylvania,35-44 years,5/1/2020,357
Pennsylvania,35-44 years,6/1/2020,317
Pennsylvania,35-44 years,7/1/2020,372
Pennsylvania,35-44 years,8/1/2020,291
Pennsylvania,35-44 years,9/1/2020,345
Pennsylvania,35-44 years,10/1/2020,296
Pennsylvania,35-44 years,11/1/2020,339
Pennsylvania,35-44 years,12/1/2020,368
Pennsylvania,35-44 years,1/1/2021,339
Pennsylvania,35-44 years,2/1/2021,340
Pennsylvania,35-44 years,3/1/2021,329
Pennsylvania,35-44 years,4/1/2021,363
Pennsylvania,35-44 years,5/1/2021,384
Pennsylvania,35-44 years,6/1/2021,356
Pennsylvania,35-44 years,7/1/2021,355
Pennsylvania,35-44 years,8/1/2021,357
Pennsylvania,35-44 years,9/1/2021,409
Pennsylvania,35-44 years,10/1/2021,421
Pennsylvania,35-44 years,11/1/2021,426
Pennsylvania,35-44 years,12/1/2021,441
Pennsylvania,45-54 years,1/1/2018,630
Pennsylvania,45-54 years,2/1/2018,499
Pennsylvania,45-54 years,3/1/2018,577
Pennsylvania,45-54 years,4/1/2018,540
Pennsylvania,45-54 years,5/1/2018,567
Pennsylvania,45-54 years,6/1/2018,548
Pennsylvania,45-54 years,7/1/2018,569
Pennsylvania,45-54 years,8/1/2018,549
Pennsylvania,45-54 years,9/1/2018,539
Pennsylvania,45-54 years,10/1/2018,523
Pennsylvania,45-54 years,11/1/2018,538
Pennsylvania,45-54 years,12/1/2018,514
Pennsylvania,45-54 years,1/1/2019,593
Pennsylvania,45-54 years,2/1/2019,498
Pennsylvania,45-54 years,3/1/2019,604
Pennsylvania,45-54 years,4/1/2019,553
Pennsylvania,45-54 years,5/1/2019,506
Pennsylvania,45-54 years,6/1/2019,510
Pennsylvania,45-54 years,7/1/2019,539
Pennsylvania,45-54 years,8/1/2019,566
Pennsylvania,45-54 years,9/1/2019,522
Pennsylvania,45-54 years,10/1/2019,537
Pennsylvania,45-54 years,11/1/2019,517
Pennsylvania,45-54 years,12/1/2019,598
Pennsylvania,45-54 years,1/1/2020,572
Pennsylvania,45-54 years,2/1/2020,553
Pennsylvania,45-54 years,3/1/2020,541
Pennsylvania,45-54 years,4/1/2020,658
Pennsylvania,45-54 years,5/1/2020,598
Pennsylvania,45-54 years,6/1/2020,585
Pennsylvania,45-54 years,7/1/2020,636
Pennsylvania,45-54 years,8/1/2020,548
Pennsylvania,45-54 years,9/1/2020,600
Pennsylvania,45-54 years,10/1/2020,577
Pennsylvania,45-54 years,11/1/2020,602
Pennsylvania,45-54 years,12/1/2020,756
Pennsylvania,45-54 years,1/1/2021,740
Pennsylvania,45-54 years,2/1/2021,614
Pennsylvania,45-54 years,3/1/2021,647
Pennsylvania,45-54 years,4/1/2021,612
Pennsylvania,45-54 years,5/1/2021,655
Pennsylvania,45-54 years,6/1/2021,553
Pennsylvania,45-54 years,7/1/2021,569
Pennsylvania,45-54 years,8/1/2021,591
Pennsylvania,45-54 years,9/1/2021,692
Pennsylvania,45-54 years,10/1/2021,771
Pennsylvania,45-54 years,11/1/2021,736
Pennsylvania,45-54 years,12/1/2021,898
Pennsylvania,55-64 years,1/1/2018,1499
Pennsylvania,55-64 years,2/1/2018,1288
Pennsylvania,55-64 years,3/1/2018,1399
Pennsylvania,55-64 years,4/1/2018,1271
Pennsylvania,55-64 years,5/1/2018,1270
Pennsylvania,55-64 years,6/1/2018,1349
Pennsylvania,55-64 years,7/1/2018,1297
Pennsylvania,55-64 years,8/1/2018,1296
Pennsylvania,55-64 years,9/1/2018,1250
Pennsylvania,55-64 years,10/1/2018,1412
Pennsylvania,55-64 years,11/1/2018,1313
Pennsylvania,55-64 years,12/1/2018,1326
Pennsylvania,55-64 years,1/1/2019,1463
Pennsylvania,55-64 years,2/1/2019,1272
Pennsylvania,55-64 years,3/1/2019,1467
Pennsylvania,55-64 years,4/1/2019,1280
Pennsylvania,55-64 years,5/1/2019,1276
Pennsylvania,55-64 years,6/1/2019,1269
Pennsylvania,55-64 years,7/1/2019,1254
Pennsylvania,55-64 years,8/1/2019,1304
Pennsylvania,55-64 years,9/1/2019,1239
Pennsylvania,55-64 years,10/1/2019,1303
Pennsylvania,55-64 years,11/1/2019,1366
Pennsylvania,55-64 years,12/1/2019,1448
Pennsylvania,55-64 years,1/1/2020,1462
Pennsylvania,55-64 years,2/1/2020,1337
Pennsylvania,55-64 years,3/1/2020,1438
Pennsylvania,55-64 years,4/1/2020,1630
Pennsylvania,55-64 years,5/1/2020,1520
Pennsylvania,55-64 years,6/1/2020,1408
Pennsylvania,55-64 years,7/1/2020,1398
Pennsylvania,55-64 years,8/1/2020,1372
Pennsylvania,55-64 years,9/1/2020,1339
Pennsylvania,55-64 years,10/1/2020,1401
Pennsylvania,55-64 years,11/1/2020,1521
Pennsylvania,55-64 years,12/1/2020,2022
Pennsylvania,55-64 years,1/1/2021,1798
Pennsylvania,55-64 years,2/1/2021,1553
Pennsylvania,55-64 years,3/1/2021,1554
Pennsylvania,55-64 years,4/1/2021,1479
Pennsylvania,55-64 years,5/1/2021,1583
Pennsylvania,55-64 years,6/1/2021,1372
Pennsylvania,55-64 years,7/1/2021,1398
Pennsylvania,55-64 years,8/1/2021,1435
Pennsylvania,55-64 years,9/1/2021,1593
Pennsylvania,55-64 years,10/1/2021,1738
Pennsylvania,55-64 years,11/1/2021,1805
Pennsylvania,55-64 years,12/1/2021,2135
Pennsylvania,65-74 years,1/1/2018,2303
Pennsylvania,65-74 years,2/1/2018,2016
Pennsylvania,65-74 years,3/1/2018,2054
Pennsylvania,65-74 years,4/1/2018,1981
Pennsylvania,65-74 years,5/1/2018,2030
Pennsylvania,65-74 years,6/1/2018,1838
Pennsylvania,65-74 years,7/1/2018,1852
Pennsylvania,65-74 years,8/1/2018,1866
Pennsylvania,65-74 years,9/1/2018,1847
Pennsylvania,65-74 years,10/1/2018,2030
Pennsylvania,65-74 years,11/1/2018,1973
Pennsylvania,65-74 years,12/1/2018,2142
Pennsylvania,65-74 years,1/1/2019,2210
Pennsylvania,65-74 years,2/1/2019,2023
Pennsylvania,65-74 years,3/1/2019,2118
Pennsylvania,65-74 years,4/1/2019,1935
Pennsylvania,65-74 years,5/1/2019,2018
Pennsylvania,65-74 years,6/1/2019,1877
Pennsylvania,65-74 years,7/1/2019,1876
Pennsylvania,65-74 years,8/1/2019,1964
Pennsylvania,65-74 years,9/1/2019,1815
Pennsylvania,65-74 years,10/1/2019,1954
Pennsylvania,65-74 years,11/1/2019,2097
Pennsylvania,65-74 years,12/1/2019,2145
Pennsylvania,65-74 years,1/1/2020,2339
Pennsylvania,65-74 years,2/1/2020,2125
Pennsylvania,65-74 years,3/1/2020,2188
Pennsylvania,65-74 years,4/1/2020,2810
Pennsylvania,65-74 years,5/1/2020,2524
Pennsylvania,65-74 years,6/1/2020,2068
Pennsylvania,65-74 years,7/1/2020,2060
Pennsylvania,65-74 years,8/1/2020,2248
Pennsylvania,65-74 years,9/1/2020,2115
Pennsylvania,65-74 years,10/1/2020,2327
Pennsylvania,65-74 years,11/1/2020,2648
Pennsylvania,65-74 years,12/1/2020,3611
Pennsylvania,65-74 years,1/1/2021,3358
Pennsylvania,65-74 years,2/1/2021,2487
Pennsylvania,65-74 years,3/1/2021,2408
Pennsylvania,65-74 years,4/1/2021,2439
Pennsylvania,65-74 years,5/1/2021,2394
Pennsylvania,65-74 years,6/1/2021,2187
Pennsylvania,65-74 years,7/1/2021,2179
Pennsylvania,65-74 years,8/1/2021,2433
Pennsylvania,65-74 years,9/1/2021,2480
Pennsylvania,65-74 years,10/1/2021,2842
Pennsylvania,65-74 years,11/1/2021,2937
Pennsylvania,65-74 years,12/1/2021,3398
Pennsylvania,75-84 years,1/1/2018,3189
Pennsylvania,75-84 years,2/1/2018,2734
Pennsylvania,75-84 years,3/1/2018,2819
Pennsylvania,75-84 years,4/1/2018,2703
Pennsylvania,75-84 years,5/1/2018,2455
Pennsylvania,75-84 years,6/1/2018,2351
Pennsylvania,75-84 years,7/1/2018,2497
Pennsylvania,75-84 years,8/1/2018,2419
Pennsylvania,75-84 years,9/1/2018,2325
Pennsylvania,75-84 years,10/1/2018,2737
Pennsylvania,75-84 years,11/1/2018,2542
Pennsylvania,75-84 years,12/1/2018,2824
Pennsylvania,75-84 years,1/1/2019,2983
Pennsylvania,75-84 years,2/1/2019,2628
Pennsylvania,75-84 years,3/1/2019,2936
Pennsylvania,75-84 years,4/1/2019,2693
Pennsylvania,75-84 years,5/1/2019,2672
Pennsylvania,75-84 years,6/1/2019,2558
Pennsylvania,75-84 years,7/1/2019,2529
Pennsylvania,75-84 years,8/1/2019,2467
Pennsylvania,75-84 years,9/1/2019,2523
Pennsylvania,75-84 years,10/1/2019,2754
Pennsylvania,75-84 years,11/1/2019,2697
Pennsylvania,75-84 years,12/1/2019,2897
Pennsylvania,75-84 years,1/1/2020,2946
Pennsylvania,75-84 years,2/1/2020,2700
Pennsylvania,75-84 years,3/1/2020,2969
Pennsylvania,75-84 years,4/1/2020,3786
Pennsylvania,75-84 years,5/1/2020,3262
Pennsylvania,75-84 years,6/1/2020,2628
Pennsylvania,75-84 years,7/1/2020,2731
Pennsylvania,75-84 years,8/1/2020,2795
Pennsylvania,75-84 years,9/1/2020,2659
Pennsylvania,75-84 years,10/1/2020,2885
Pennsylvania,75-84 years,11/1/2020,3482
Pennsylvania,75-84 years,12/1/2020,4876
Pennsylvania,75-84 years,1/1/2021,4234
Pennsylvania,75-84 years,2/1/2021,3017
Pennsylvania,75-84 years,3/1/2021,2932
Pennsylvania,75-84 years,4/1/2021,2903
Pennsylvania,75-84 years,5/1/2021,2799
Pennsylvania,75-84 years,6/1/2021,2543
Pennsylvania,75-84 years,7/1/2021,2640
Pennsylvania,75-84 years,8/1/2021,2714
Pennsylvania,75-84 years,9/1/2021,3032
Pennsylvania,75-84 years,10/1/2021,3293
Pennsylvania,75-84 years,11/1/2021,3437
Pennsylvania,75-84 years,12/1/2021,3943
Pennsylvania,85+ years,1/1/2018,5035
Pennsylvania,85+ years,2/1/2018,4315
Pennsylvania,85+ years,3/1/2018,4393
Pennsylvania,85+ years,4/1/2018,4127
Pennsylvania,85+ years,5/1/2018,3670
Pennsylvania,85+ years,6/1/2018,3657
Pennsylvania,85+ years,7/1/2018,3546
Pennsylvania,85+ years,8/1/2018,3608
Pennsylvania,85+ years,9/1/2018,3580
Pennsylvania,85+ years,10/1/2018,3940
Pennsylvania,85+ years,11/1/2018,3931
Pennsylvania,85+ years,12/1/2018,4341
Pennsylvania,85+ years,1/1/2019,4422
Pennsylvania,85+ years,2/1/2019,3937
Pennsylvania,85+ years,3/1/2019,4321
Pennsylvania,85+ years,4/1/2019,3899
Pennsylvania,85+ years,5/1/2019,3789
Pennsylvania,85+ years,6/1/2019,3571
Pennsylvania,85+ years,7/1/2019,3645
Pennsylvania,85+ years,8/1/2019,3652
Pennsylvania,85+ years,9/1/2019,3565
Pennsylvania,85+ years,10/1/2019,3924
Pennsylvania,85+ years,11/1/2019,3883
Pennsylvania,85+ years,12/1/2019,4349
Pennsylvania,85+ years,1/1/2020,4352
Pennsylvania,85+ years,2/1/2020,4038
Pennsylvania,85+ years,3/1/2020,4200
Pennsylvania,85+ years,4/1/2020,5719
Pennsylvania,85+ years,5/1/2020,5063
Pennsylvania,85+ years,6/1/2020,3619
Pennsylvania,85+ years,7/1/2020,3749
Pennsylvania,85+ years,8/1/2020,3741
Pennsylvania,85+ years,9/1/2020,3781
Pennsylvania,85+ years,10/1/2020,4067
Pennsylvania,85+ years,11/1/2020,5088
Pennsylvania,85+ years,12/1/2020,7058
Pennsylvania,85+ years,1/1/2021,6075
Pennsylvania,85+ years,2/1/2021,4149
Pennsylvania,85+ years,3/1/2021,3763
Pennsylvania,85+ years,4/1/2021,3674
Pennsylvania,85+ years,5/1/2021,3526
Pennsylvania,85+ years,6/1/2021,3256
Pennsylvania,85+ years,7/1/2021,3388
Pennsylvania,85+ years,8/1/2021,3660
Pennsylvania,85+ years,9/1/2021,3873
Pennsylvania,85+ years,10/1/2021,4257
Pennsylvania,85+ years,11/1/2021,4295
Pennsylvania,85+ years,12/1/2021,4861
Rhode Island,15-24 years,10/1/2018,10
Rhode Island,15-24 years,12/1/2019,10
Rhode Island,15-24 years,4/1/2021,11
Rhode Island,25-34 years,3/1/2018,17
Rhode Island,25-34 years,4/1/2018,11
Rhode Island,25-34 years,5/1/2018,15
Rhode Island,25-34 years,6/1/2018,13
Rhode Island,25-34 years,7/1/2018,18
Rhode Island,25-34 years,8/1/2018,16
Rhode Island,25-34 years,10/1/2018,12
Rhode Island,25-34 years,1/1/2019,15
Rhode Island,25-34 years,3/1/2019,17
Rhode Island,25-34 years,4/1/2019,10
Rhode Island,25-34 years,5/1/2019,16
Rhode Island,25-34 years,6/1/2019,11
Rhode Island,25-34 years,7/1/2019,13
Rhode Island,25-34 years,8/1/2019,17
Rhode Island,25-34 years,9/1/2019,15
Rhode Island,25-34 years,10/1/2019,10
Rhode Island,25-34 years,11/1/2019,12
Rhode Island,25-34 years,12/1/2019,20
Rhode Island,25-34 years,1/1/2020,12
Rhode Island,25-34 years,2/1/2020,12
Rhode Island,25-34 years,3/1/2020,15
Rhode Island,25-34 years,4/1/2020,12
Rhode Island,25-34 years,5/1/2020,16
Rhode Island,25-34 years,6/1/2020,15
Rhode Island,25-34 years,7/1/2020,23
Rhode Island,25-34 years,8/1/2020,18
Rhode Island,25-34 years,9/1/2020,18
Rhode Island,25-34 years,11/1/2020,12
Rhode Island,25-34 years,12/1/2020,15
Rhode Island,25-34 years,1/1/2021,18
Rhode Island,25-34 years,2/1/2021,17
Rhode Island,25-34 years,3/1/2021,15
Rhode Island,25-34 years,4/1/2021,23
Rhode Island,25-34 years,5/1/2021,21
Rhode Island,25-34 years,6/1/2021,14
Rhode Island,25-34 years,7/1/2021,19
Rhode Island,25-34 years,8/1/2021,18
Rhode Island,25-34 years,9/1/2021,20
Rhode Island,25-34 years,10/1/2021,18
Rhode Island,25-34 years,11/1/2021,17
Rhode Island,25-34 years,12/1/2021,19
Rhode Island,35-44 years,1/1/2018,16
Rhode Island,35-44 years,2/1/2018,12
Rhode Island,35-44 years,3/1/2018,17
Rhode Island,35-44 years,4/1/2018,19
Rhode Island,35-44 years,5/1/2018,22
Rhode Island,35-44 years,6/1/2018,14
Rhode Island,35-44 years,7/1/2018,18
Rhode Island,35-44 years,8/1/2018,21
Rhode Island,35-44 years,9/1/2018,17
Rhode Island,35-44 years,10/1/2018,21
Rhode Island,35-44 years,11/1/2018,21
Rhode Island,35-44 years,12/1/2018,22
Rhode Island,35-44 years,1/1/2019,16
Rhode Island,35-44 years,2/1/2019,22
Rhode Island,35-44 years,3/1/2019,26
Rhode Island,35-44 years,4/1/2019,19
Rhode Island,35-44 years,5/1/2019,23
Rhode Island,35-44 years,6/1/2019,19
Rhode Island,35-44 years,7/1/2019,27
Rhode Island,35-44 years,8/1/2019,24
Rhode Island,35-44 years,10/1/2019,17
Rhode Island,35-44 years,11/1/2019,20
Rhode Island,35-44 years,12/1/2019,28
Rhode Island,35-44 years,1/1/2020,18
Rhode Island,35-44 years,2/1/2020,17
Rhode Island,35-44 years,3/1/2020,21
Rhode Island,35-44 years,4/1/2020,24
Rhode Island,35-44 years,5/1/2020,33
Rhode Island,35-44 years,6/1/2020,24
Rhode Island,35-44 years,7/1/2020,23
Rhode Island,35-44 years,8/1/2020,20
Rhode Island,35-44 years,9/1/2020,18
Rhode Island,35-44 years,10/1/2020,28
Rhode Island,35-44 years,11/1/2020,24
Rhode Island,35-44 years,12/1/2020,28
Rhode Island,35-44 years,1/1/2021,19
Rhode Island,35-44 years,2/1/2021,21
Rhode Island,35-44 years,3/1/2021,19
Rhode Island,35-44 years,4/1/2021,19
Rhode Island,35-44 years,5/1/2021,25
Rhode Island,35-44 years,6/1/2021,14
Rhode Island,35-44 years,7/1/2021,30
Rhode Island,35-44 years,8/1/2021,30
Rhode Island,35-44 years,9/1/2021,29
Rhode Island,35-44 years,10/1/2021,34
Rhode Island,35-44 years,11/1/2021,25
Rhode Island,35-44 years,12/1/2021,22
Rhode Island,45-54 years,1/1/2018,32
Rhode Island,45-54 years,2/1/2018,45
Rhode Island,45-54 years,3/1/2018,27
Rhode Island,45-54 years,4/1/2018,33
Rhode Island,45-54 years,5/1/2018,36
Rhode Island,45-54 years,6/1/2018,45
Rhode Island,45-54 years,7/1/2018,27
Rhode Island,45-54 years,8/1/2018,41
Rhode Island,45-54 years,9/1/2018,34
Rhode Island,45-54 years,10/1/2018,37
Rhode Island,45-54 years,11/1/2018,35
Rhode Island,45-54 years,12/1/2018,47
Rhode Island,45-54 years,1/1/2019,54
Rhode Island,45-54 years,2/1/2019,44
Rhode Island,45-54 years,3/1/2019,33
Rhode Island,45-54 years,4/1/2019,41
Rhode Island,45-54 years,5/1/2019,51
Rhode Island,45-54 years,6/1/2019,39
Rhode Island,45-54 years,7/1/2019,41
Rhode Island,45-54 years,8/1/2019,41
Rhode Island,45-54 years,9/1/2019,47
Rhode Island,45-54 years,10/1/2019,35
Rhode Island,45-54 years,11/1/2019,36
Rhode Island,45-54 years,12/1/2019,36
Rhode Island,45-54 years,1/1/2020,45
Rhode Island,45-54 years,2/1/2020,36
Rhode Island,45-54 years,3/1/2020,41
Rhode Island,45-54 years,4/1/2020,47
Rhode Island,45-54 years,5/1/2020,52
Rhode Island,45-54 years,6/1/2020,26
Rhode Island,45-54 years,7/1/2020,33
Rhode Island,45-54 years,8/1/2020,41
Rhode Island,45-54 years,9/1/2020,41
Rhode Island,45-54 years,10/1/2020,45
Rhode Island,45-54 years,11/1/2020,39
Rhode Island,45-54 years,12/1/2020,53
Rhode Island,45-54 years,1/1/2021,46
Rhode Island,45-54 years,2/1/2021,45
Rhode Island,45-54 years,3/1/2021,41
Rhode Island,45-54 years,4/1/2021,40
Rhode Island,45-54 years,5/1/2021,44
Rhode Island,45-54 years,6/1/2021,41
Rhode Island,45-54 years,7/1/2021,35
Rhode Island,45-54 years,8/1/2021,43
Rhode Island,45-54 years,9/1/2021,39
Rhode Island,45-54 years,10/1/2021,55
Rhode Island,45-54 years,11/1/2021,58
Rhode Island,45-54 years,12/1/2021,72
Rhode Island,55-64 years,1/1/2018,105
Rhode Island,55-64 years,2/1/2018,100
Rhode Island,55-64 years,3/1/2018,97
Rhode Island,55-64 years,4/1/2018,103
Rhode Island,55-64 years,5/1/2018,90
Rhode Island,55-64 years,6/1/2018,92
Rhode Island,55-64 years,7/1/2018,84
Rhode Island,55-64 years,8/1/2018,91
Rhode Island,55-64 years,9/1/2018,91
Rhode Island,55-64 years,10/1/2018,85
Rhode Island,55-64 years,11/1/2018,98
Rhode Island,55-64 years,12/1/2018,97
Rhode Island,55-64 years,1/1/2019,95
Rhode Island,55-64 years,2/1/2019,87
Rhode Island,55-64 years,3/1/2019,97
Rhode Island,55-64 years,4/1/2019,87
Rhode Island,55-64 years,5/1/2019,91
Rhode Island,55-64 years,6/1/2019,96
Rhode Island,55-64 years,7/1/2019,95
Rhode Island,55-64 years,8/1/2019,93
Rhode Island,55-64 years,9/1/2019,86
Rhode Island,55-64 years,10/1/2019,84
Rhode Island,55-64 years,11/1/2019,83
Rhode Island,55-64 years,12/1/2019,107
Rhode Island,55-64 years,1/1/2020,89
Rhode Island,55-64 years,2/1/2020,108
Rhode Island,55-64 years,3/1/2020,115
Rhode Island,55-64 years,4/1/2020,126
Rhode Island,55-64 years,5/1/2020,123
Rhode Island,55-64 years,6/1/2020,126
Rhode Island,55-64 years,7/1/2020,108
Rhode Island,55-64 years,8/1/2020,102
Rhode Island,55-64 years,9/1/2020,100
Rhode Island,55-64 years,10/1/2020,106
Rhode Island,55-64 years,11/1/2020,116
Rhode Island,55-64 years,12/1/2020,132
Rhode Island,55-64 years,1/1/2021,124
Rhode Island,55-64 years,2/1/2021,121
Rhode Island,55-64 years,3/1/2021,104
Rhode Island,55-64 years,4/1/2021,116
Rhode Island,55-64 years,5/1/2021,114
Rhode Island,55-64 years,6/1/2021,111
Rhode Island,55-64 years,7/1/2021,91
Rhode Island,55-64 years,8/1/2021,91
Rhode Island,55-64 years,9/1/2021,99
Rhode Island,55-64 years,10/1/2021,110
Rhode Island,55-64 years,11/1/2021,121
Rhode Island,55-64 years,12/1/2021,122
Rhode Island,65-74 years,1/1/2018,158
Rhode Island,65-74 years,2/1/2018,127
Rhode Island,65-74 years,3/1/2018,146
Rhode Island,65-74 years,4/1/2018,144
Rhode Island,65-74 years,5/1/2018,159
Rhode Island,65-74 years,6/1/2018,134
Rhode Island,65-74 years,7/1/2018,151
Rhode Island,65-74 years,8/1/2018,130
Rhode Island,65-74 years,9/1/2018,135
Rhode Island,65-74 years,10/1/2018,169
Rhode Island,65-74 years,11/1/2018,143
Rhode Island,65-74 years,12/1/2018,165
Rhode Island,65-74 years,1/1/2019,200
Rhode Island,65-74 years,2/1/2019,146
Rhode Island,65-74 years,3/1/2019,160
Rhode Island,65-74 years,4/1/2019,153
Rhode Island,65-74 years,5/1/2019,131
Rhode Island,65-74 years,6/1/2019,121
Rhode Island,65-74 years,7/1/2019,130
Rhode Island,65-74 years,8/1/2019,147
Rhode Island,65-74 years,9/1/2019,144
Rhode Island,65-74 years,10/1/2019,138
Rhode Island,65-74 years,11/1/2019,155
Rhode Island,65-74 years,12/1/2019,138
Rhode Island,65-74 years,1/1/2020,141
Rhode Island,65-74 years,2/1/2020,135
Rhode Island,65-74 years,3/1/2020,157
Rhode Island,65-74 years,4/1/2020,195
Rhode Island,65-74 years,5/1/2020,216
Rhode Island,65-74 years,6/1/2020,177
Rhode Island,65-74 years,7/1/2020,134
Rhode Island,65-74 years,8/1/2020,152
Rhode Island,65-74 years,9/1/2020,146
Rhode Island,65-74 years,10/1/2020,149
Rhode Island,65-74 years,11/1/2020,165
Rhode Island,65-74 years,12/1/2020,235
Rhode Island,65-74 years,1/1/2021,222
Rhode Island,65-74 years,2/1/2021,162
Rhode Island,65-74 years,3/1/2021,178
Rhode Island,65-74 years,4/1/2021,150
Rhode Island,65-74 years,5/1/2021,180
Rhode Island,65-74 years,6/1/2021,150
Rhode Island,65-74 years,7/1/2021,142
Rhode Island,65-74 years,8/1/2021,167
Rhode Island,65-74 years,9/1/2021,166
Rhode Island,65-74 years,10/1/2021,175
Rhode Island,65-74 years,11/1/2021,189
Rhode Island,65-74 years,12/1/2021,236
Rhode Island,75-84 years,1/1/2018,220
Rhode Island,75-84 years,2/1/2018,169
Rhode Island,75-84 years,3/1/2018,171
Rhode Island,75-84 years,4/1/2018,210
Rhode Island,75-84 years,5/1/2018,207
Rhode Island,75-84 years,6/1/2018,161
Rhode Island,75-84 years,7/1/2018,158
Rhode Island,75-84 years,8/1/2018,186
Rhode Island,75-84 years,9/1/2018,190
Rhode Island,75-84 years,10/1/2018,182
Rhode Island,75-84 years,11/1/2018,163
Rhode Island,75-84 years,12/1/2018,218
Rhode Island,75-84 years,1/1/2019,217
Rhode Island,75-84 years,2/1/2019,172
Rhode Island,75-84 years,3/1/2019,228
Rhode Island,75-84 years,4/1/2019,178
Rhode Island,75-84 years,5/1/2019,202
Rhode Island,75-84 years,6/1/2019,184
Rhode Island,75-84 years,7/1/2019,172
Rhode Island,75-84 years,8/1/2019,193
Rhode Island,75-84 years,9/1/2019,189
